Date,Open,High,Low,Close,Volume
3-Oct-17,-,-,-,1.45,-
2-Oct-17,-,-,-,1.46,-
1-Oct-17,-,-,-,1.48,-
30-Sep-17,-,-,-,1.48,-
29-Sep-17,-,-,-,1.48,-
28-Sep-17,-,-,-,1.49,-
27-Sep-17,-,-,-,1.51,-
26-Sep-17,-,-,-,1.51,-
25-Sep-17,-,-,-,1.51,-
24-Sep-17,-,-,-,1.50,-
23-Sep-17,-,-,-,1.51,-
22-Sep-17,-,-,-,1.51,-
21-Sep-17,-,-,-,1.51,-
20-Sep-17,-,-,-,1.50,-
19-Sep-17,-,-,-,1.51,-
18-Sep-17,-,-,-,1.51,-
17-Sep-17,-,-,-,1.50,-
16-Sep-17,-,-,-,1.49,-
15-Sep-17,-,-,-,1.48,-
14-Sep-17,-,-,-,1.47,-
13-Sep-17,-,-,-,1.47,-
12-Sep-17,-,-,-,1.46,-
11-Sep-17,-,-,-,1.46,-
10-Sep-17,-,-,-,1.44,-
9-Sep-17,-,-,-,1.46,-
8-Sep-17,-,-,-,1.49,-
7-Sep-17,-,-,-,1.49,-
6-Sep-17,-,-,-,1.50,-
5-Sep-17,-,-,-,1.51,-
4-Sep-17,-,-,-,1.51,-
3-Sep-17,-,-,-,1.53,-
2-Sep-17,-,-,-,1.51,-
1-Sep-17,-,-,-,1.49,-
31-Aug-17,-,-,-,1.48,-
30-Aug-17,-,-,-,1.47,-
29-Aug-17,-,-,-,1.48,-
28-Aug-17,-,-,-,1.49,-
27-Aug-17,-,-,-,1.47,-
26-Aug-17,-,-,-,1.48,-
25-Aug-17,-,-,-,1.50,-
24-Aug-17,-,-,-,1.51,-
23-Aug-17,-,-,-,1.52,-
22-Aug-17,-,-,-,1.51,-
21-Aug-17,-,-,-,1.51,-
20-Aug-17,-,-,-,1.55,-
19-Aug-17,-,-,-,1.56,-
18-Aug-17,-,-,-,1.56,-
17-Aug-17,-,-,-,1.56,-
16-Aug-17,-,-,-,1.57,-
15-Aug-17,-,-,-,1.57,-
14-Aug-17,-,-,-,1.58,-
13-Aug-17,-,-,-,1.60,-
12-Aug-17,-,-,-,1.61,-
11-Aug-17,-,-,-,1.61,-
10-Aug-17,-,-,-,1.62,-
9-Aug-17,-,-,-,1.64,-
8-Aug-17,-,-,-,1.65,-
7-Aug-17,-,-,-,1.66,-
6-Aug-17,-,-,-,1.65,-
5-Aug-17,-,-,-,1.65,-
4-Aug-17,-,-,-,1.65,-
3-Aug-17,-,-,-,1.64,-
2-Aug-17,-,-,-,1.63,-
1-Aug-17,-,-,-,1.63,-
31-Jul-17,-,-,-,1.63,-
30-Jul-17,-,-,-,1.64,-
29-Jul-17,-,-,-,1.64,-
28-Jul-17,-,-,-,1.65,-
27-Jul-17,-,-,-,1.66,-
26-Jul-17,-,-,-,1.67,-
25-Jul-17,-,-,-,1.68,-
24-Jul-17,-,-,-,1.69,-
23-Jul-17,-,-,-,1.69,-
22-Jul-17,-,-,-,1.69,-
21-Jul-17,-,-,-,1.68,-
20-Jul-17,-,-,-,1.68,-
19-Jul-17,-,-,-,1.68,-
18-Jul-17,-,-,-,1.69,-
17-Jul-17,-,-,-,1.69,-
16-Jul-17,-,-,-,1.70,-
15-Jul-17,-,-,-,1.72,-
14-Jul-17,-,-,-,1.74,-
13-Jul-17,-,-,-,1.74,-
12-Jul-17,-,-,-,1.75,-
11-Jul-17,-,-,-,1.75,-
10-Jul-17,-,-,-,1.69,-
9-Jul-17,-,-,-,1.65,-
8-Jul-17,-,-,-,1.63,-
7-Jul-17,-,-,-,1.60,-
6-Jul-17,-,-,-,1.59,-
5-Jul-17,-,-,-,1.57,-
4-Jul-17,-,-,-,1.57,-
3-Jul-17,-,-,-,1.62,-
2-Jul-17,-,-,-,1.65,-
1-Jul-17,-,-,-,1.66,-
30-Jun-17,-,-,-,1.67,-
29-Jun-17,-,-,-,1.69,-
28-Jun-17,-,-,-,1.70,-
27-Jun-17,-,-,-,1.71,-
26-Jun-17,-,-,-,1.72,-
25-Jun-17,-,-,-,1.73,-
24-Jun-17,-,-,-,1.73,-
23-Jun-17,-,-,-,1.72,-
22-Jun-17,-,-,-,1.73,-
21-Jun-17,-,-,-,1.74,-
20-Jun-17,-,-,-,1.74,-
19-Jun-17,-,-,-,1.74,-
18-Jun-17,-,-,-,1.75,-
17-Jun-17,-,-,-,1.76,-
16-Jun-17,-,-,-,1.76,-
15-Jun-17,-,-,-,1.74,-
14-Jun-17,-,-,-,1.73,-
13-Jun-17,-,-,-,1.70,-
12-Jun-17,-,-,-,1.68,-
11-Jun-17,-,-,-,1.65,-
10-Jun-17,-,-,-,1.63,-
9-Jun-17,-,-,-,1.64,-
8-Jun-17,-,-,-,1.63,-
7-Jun-17,-,-,-,1.62,-
6-Jun-17,-,-,-,1.63,-
5-Jun-17,-,-,-,1.63,-
4-Jun-17,-,-,-,1.59,-
3-Jun-17,-,-,-,1.58,-
2-Jun-17,-,-,-,1.57,-
1-Jun-17,-,-,-,1.55,-
31-May-17,-,-,-,1.55,-
30-May-17,-,-,-,1.53,-
29-May-17,-,-,-,1.53,-
28-May-17,-,-,-,1.56,-
27-May-17,-,-,-,1.57,-
26-May-17,-,-,-,1.58,-
25-May-17,-,-,-,1.60,-
24-May-17,-,-,-,1.62,-
23-May-17,-,-,-,1.64,-
22-May-17,-,-,-,1.63,-
21-May-17,-,-,-,1.64,-
20-May-17,-,-,-,1.61,-
19-May-17,-,-,-,1.60,-
18-May-17,-,-,-,1.58,-
17-May-17,-,-,-,1.56,-
16-May-17,-,-,-,1.54,-
15-May-17,-,-,-,1.54,-
14-May-17,-,-,-,1.53,-
13-May-17,-,-,-,1.54,-
12-May-17,-,-,-,1.55,-
11-May-17,-,-,-,1.55,-
10-May-17,-,-,-,1.55,-
9-May-17,-,-,-,1.55,-
8-May-17,-,-,-,1.55,-
7-May-17,-,-,-,1.56,-
6-May-17,-,-,-,1.57,-
5-May-17,-,-,-,1.58,-
4-May-17,-,-,-,1.58,-
3-May-17,-,-,-,1.58,-
2-May-17,-,-,-,1.58,-
1-May-17,-,-,-,1.58,-
30-Apr-17,-,-,-,1.58,-
29-Apr-17,-,-,-,1.57,-
28-Apr-17,-,-,-,1.57,-
27-Apr-17,-,-,-,1.57,-
26-Apr-17,-,-,-,1.56,-
25-Apr-17,-,-,-,1.56,-
24-Apr-17,-,-,-,1.55,-
23-Apr-17,-,-,-,1.54,-
22-Apr-17,-,-,-,1.52,-
21-Apr-17,-,-,-,1.51,-
20-Apr-17,-,-,-,1.50,-
19-Apr-17,-,-,-,1.50,-
18-Apr-17,-,-,-,1.50,-
17-Apr-17,-,-,-,1.51,-
16-Apr-17,-,-,-,1.51,-
15-Apr-17,-,-,-,1.52,-
14-Apr-17,-,-,-,1.52,-
13-Apr-17,-,-,-,1.52,-
12-Apr-17,-,-,-,1.51,-
11-Apr-17,-,-,-,1.51,-
10-Apr-17,-,-,-,1.50,-
9-Apr-17,-,-,-,1.50,-
8-Apr-17,-,-,-,1.50,-
7-Apr-17,-,-,-,1.51,-
6-Apr-17,-,-,-,1.51,-
5-Apr-17,-,-,-,1.51,-
4-Apr-17,-,-,-,1.51,-
3-Apr-17,-,-,-,1.52,-
2-Apr-17,-,-,-,1.52,-
1-Apr-17,-,-,-,1.52,-
31-Mar-17,-,-,-,1.50,-
30-Mar-17,-,-,-,1.50,-
29-Mar-17,-,-,-,1.50,-
28-Mar-17,-,-,-,1.49,-
27-Mar-17,-,-,-,1.49,-
26-Mar-17,-,-,-,1.50,-
25-Mar-17,-,-,-,1.50,-
24-Mar-17,-,-,-,1.51,-
23-Mar-17,-,-,-,1.50,-
22-Mar-17,-,-,-,1.50,-
21-Mar-17,-,-,-,1.51,-
20-Mar-17,-,-,-,1.50,-
19-Mar-17,-,-,-,1.49,-
18-Mar-17,-,-,-,1.49,-
17-Mar-17,-,-,-,1.48,-
16-Mar-17,-,-,-,1.48,-
15-Mar-17,-,-,-,1.48,-
14-Mar-17,-,-,-,1.47,-
13-Mar-17,-,-,-,1.48,-
12-Mar-17,-,-,-,1.47,-
11-Mar-17,-,-,-,1.47,-
10-Mar-17,-,-,-,1.48,-
9-Mar-17,-,-,-,1.47,-
8-Mar-17,-,-,-,1.47,-
7-Mar-17,-,-,-,1.47,-
6-Mar-17,-,-,-,1.45,-
5-Mar-17,-,-,-,1.45,-
4-Mar-17,-,-,-,1.45,-
3-Mar-17,-,-,-,1.45,-
2-Mar-17,-,-,-,1.45,-
1-Mar-17,-,-,-,1.44,-
28-Feb-17,-,-,-,1.44,-
27-Feb-17,-,-,-,1.45,-
26-Feb-17,-,-,-,1.45,-
25-Feb-17,-,-,-,1.45,-
24-Feb-17,-,-,-,1.44,-
23-Feb-17,-,-,-,1.43,-
22-Feb-17,-,-,-,1.43,-
21-Feb-17,-,-,-,1.43,-
20-Feb-17,-,-,-,1.41,-
19-Feb-17,-,-,-,1.39,-
18-Feb-17,-,-,-,1.39,-
17-Feb-17,-,-,-,1.40,-
16-Feb-17,-,-,-,1.40,-
15-Feb-17,-,-,-,1.39,-
