Date,Open,High,Low,Close,Volume
3-Oct-17,-,-,-,0.51,-
2-Oct-17,-,-,-,0.50,-
1-Oct-17,-,-,-,0.50,-
30-Sep-17,-,-,-,0.50,-
29-Sep-17,-,-,-,0.51,-
28-Sep-17,-,-,-,0.51,-
27-Sep-17,-,-,-,0.51,-
26-Sep-17,-,-,-,0.51,-
25-Sep-17,-,-,-,0.51,-
24-Sep-17,-,-,-,0.51,-
23-Sep-17,-,-,-,0.50,-
22-Sep-17,-,-,-,0.50,-
21-Sep-17,-,-,-,0.50,-
20-Sep-17,-,-,-,0.51,-
19-Sep-17,-,-,-,0.51,-
18-Sep-17,-,-,-,0.51,-
17-Sep-17,-,-,-,0.51,-
16-Sep-17,-,-,-,0.50,-
15-Sep-17,-,-,-,0.51,-
14-Sep-17,-,-,-,0.51,-
13-Sep-17,-,-,-,0.50,-
12-Sep-17,-,-,-,0.50,-
11-Sep-17,-,-,-,0.51,-
10-Sep-17,-,-,-,0.52,-
9-Sep-17,-,-,-,0.53,-
8-Sep-17,-,-,-,0.53,-
7-Sep-17,-,-,-,0.54,-
6-Sep-17,-,-,-,0.55,-
5-Sep-17,-,-,-,0.56,-
4-Sep-17,-,-,-,0.56,-
3-Sep-17,-,-,-,0.56,-
2-Sep-17,-,-,-,0.61,-
1-Sep-17,-,-,-,0.61,-
31-Aug-17,-,-,-,0.61,-
30-Aug-17,-,-,-,0.60,-
29-Aug-17,-,-,-,0.60,-
28-Aug-17,-,-,-,0.60,-
27-Aug-17,-,-,-,0.58,-
26-Aug-17,-,-,-,0.52,-
25-Aug-17,-,-,-,0.53,-
24-Aug-17,-,-,-,0.52,-
23-Aug-17,-,-,-,0.52,-
22-Aug-17,-,-,-,0.52,-
21-Aug-17,-,-,-,0.53,-
20-Aug-17,-,-,-,0.53,-
19-Aug-17,-,-,-,0.54,-
18-Aug-17,-,-,-,0.54,-
17-Aug-17,-,-,-,0.55,-
16-Aug-17,-,-,-,0.54,-
15-Aug-17,-,-,-,0.54,-
14-Aug-17,-,-,-,0.53,-
13-Aug-17,-,-,-,0.53,-
12-Aug-17,-,-,-,0.52,-
11-Aug-17,-,-,-,0.51,-
10-Aug-17,-,-,-,0.50,-
9-Aug-17,-,-,-,0.50,-
