Date,Open,High,Low,Close,Volume
3-Oct-17,-,-,-,5.12,-
2-Oct-17,-,-,-,0.73,-
1-Oct-17,-,-,-,0.74,-
30-Sep-17,-,-,-,0.73,-
29-Sep-17,-,-,-,0.73,-
28-Sep-17,-,-,-,0.74,-
27-Sep-17,-,-,-,0.73,-
26-Sep-17,-,-,-,0.73,-
25-Sep-17,-,-,-,0.73,-
24-Sep-17,-,-,-,0.73,-
23-Sep-17,-,-,-,0.73,-
22-Sep-17,-,-,-,0.73,-
21-Sep-17,-,-,-,0.73,-
20-Sep-17,-,-,-,0.74,-
19-Sep-17,-,-,-,0.74,-
18-Sep-17,-,-,-,0.75,-
17-Sep-17,-,-,-,0.75,-
16-Sep-17,-,-,-,0.75,-
15-Sep-17,-,-,-,0.75,-
14-Sep-17,-,-,-,0.76,-
13-Sep-17,-,-,-,0.77,-
12-Sep-17,-,-,-,0.78,-
11-Sep-17,-,-,-,0.79,-
10-Sep-17,-,-,-,0.79,-
9-Sep-17,-,-,-,0.79,-
8-Sep-17,-,-,-,0.79,-
7-Sep-17,-,-,-,0.79,-
6-Sep-17,-,-,-,0.78,-
5-Sep-17,-,-,-,0.77,-
4-Sep-17,-,-,-,0.77,-
3-Sep-17,-,-,-,0.79,-
2-Sep-17,-,-,-,0.80,-
1-Sep-17,-,-,-,0.80,-
31-Aug-17,-,-,-,0.80,-
30-Aug-17,-,-,-,0.80,-
29-Aug-17,-,-,-,0.80,-
28-Aug-17,-,-,-,0.80,-
27-Aug-17,-,-,-,0.78,-
26-Aug-17,-,-,-,0.78,-
25-Aug-17,-,-,-,0.78,-
24-Aug-17,-,-,-,0.79,-
23-Aug-17,-,-,-,0.79,-
22-Aug-17,-,-,-,0.79,-
21-Aug-17,-,-,-,0.79,-
20-Aug-17,-,-,-,0.81,-
19-Aug-17,-,-,-,0.81,-
18-Aug-17,-,-,-,0.81,-
17-Aug-17,-,-,-,0.81,-
16-Aug-17,-,-,-,0.81,-
15-Aug-17,-,-,-,0.82,-
14-Aug-17,-,-,-,0.82,-
13-Aug-17,-,-,-,0.83,-
12-Aug-17,-,-,-,0.84,-
11-Aug-17,-,-,-,0.84,-
10-Aug-17,-,-,-,0.86,-
9-Aug-17,-,-,-,0.87,-
8-Aug-17,-,-,-,0.88,-
7-Aug-17,-,-,-,0.88,-
6-Aug-17,-,-,-,0.87,-
5-Aug-17,-,-,-,0.87,-
4-Aug-17,-,-,-,0.87,-
3-Aug-17,-,-,-,0.86,-
2-Aug-17,-,-,-,0.85,-
1-Aug-17,-,-,-,0.85,-
31-Jul-17,-,-,-,0.85,-
30-Jul-17,-,-,-,0.86,-
29-Jul-17,-,-,-,0.86,-
28-Jul-17,-,-,-,0.87,-
27-Jul-17,-,-,-,0.87,-
26-Jul-17,-,-,-,0.87,-
25-Jul-17,-,-,-,0.87,-
24-Jul-17,-,-,-,0.88,-
23-Jul-17,-,-,-,0.88,-
22-Jul-17,-,-,-,0.88,-
21-Jul-17,-,-,-,0.89,-
20-Jul-17,-,-,-,0.90,-
19-Jul-17,-,-,-,0.91,-
18-Jul-17,-,-,-,0.91,-
17-Jul-17,-,-,-,0.91,-
16-Jul-17,-,-,-,0.91,-
15-Jul-17,-,-,-,0.91,-
14-Jul-17,-,-,-,0.91,-
13-Jul-17,-,-,-,0.90,-
12-Jul-17,-,-,-,0.90,-
11-Jul-17,-,-,-,0.89,-
10-Jul-17,-,-,-,0.87,-
9-Jul-17,-,-,-,0.86,-
8-Jul-17,-,-,-,0.85,-
7-Jul-17,-,-,-,0.86,-
6-Jul-17,-,-,-,0.86,-
5-Jul-17,-,-,-,0.86,-
4-Jul-17,-,-,-,0.87,-
3-Jul-17,-,-,-,0.88,-
2-Jul-17,-,-,-,0.89,-
1-Jul-17,-,-,-,0.89,-
30-Jun-17,-,-,-,0.88,-
29-Jun-17,-,-,-,0.88,-
28-Jun-17,-,-,-,0.88,-
27-Jun-17,-,-,-,0.88,-
26-Jun-17,-,-,-,0.89,-
25-Jun-17,-,-,-,0.91,-
24-Jun-17,-,-,-,0.91,-
23-Jun-17,-,-,-,0.91,-
22-Jun-17,-,-,-,0.91,-
21-Jun-17,-,-,-,0.91,-
20-Jun-17,-,-,-,0.90,-
19-Jun-17,-,-,-,0.89,-
18-Jun-17,-,-,-,0.87,-
17-Jun-17,-,-,-,0.87,-
16-Jun-17,-,-,-,0.86,-
15-Jun-17,-,-,-,0.85,-
14-Jun-17,-,-,-,0.85,-
13-Jun-17,-,-,-,0.86,-
12-Jun-17,-,-,-,0.88,-
11-Jun-17,-,-,-,0.88,-
10-Jun-17,-,-,-,0.87,-
9-Jun-17,-,-,-,0.88,-
8-Jun-17,-,-,-,0.87,-
7-Jun-17,-,-,-,0.86,-
6-Jun-17,-,-,-,0.85,-
5-Jun-17,-,-,-,0.84,-
4-Jun-17,-,-,-,0.84,-
3-Jun-17,-,-,-,0.84,-
2-Jun-17,-,-,-,0.84,-
1-Jun-17,-,-,-,0.84,-
31-May-17,-,-,-,0.85,-
30-May-17,-,-,-,0.84,-
29-May-17,-,-,-,0.83,-
28-May-17,-,-,-,0.83,-
27-May-17,-,-,-,0.84,-
26-May-17,-,-,-,0.84,-
25-May-17,-,-,-,0.83,-
24-May-17,-,-,-,0.82,-
23-May-17,-,-,-,0.82,-
22-May-17,-,-,-,0.82,-
21-May-17,-,-,-,0.82,-
20-May-17,-,-,-,0.81,-
19-May-17,-,-,-,0.81,-
18-May-17,-,-,-,0.81,-
17-May-17,-,-,-,0.81,-
16-May-17,-,-,-,0.80,-
15-May-17,-,-,-,0.80,-
14-May-17,-,-,-,0.80,-
