Date,Open,High,Low,Close,Volume
3-Oct-17,-,-,-,1.11,-
2-Oct-17,-,-,-,0.59,-
1-Oct-17,-,-,-,0.59,-
30-Sep-17,-,-,-,0.60,-
29-Sep-17,-,-,-,0.60,-
28-Sep-17,-,-,-,0.60,-
27-Sep-17,-,-,-,0.60,-
26-Sep-17,-,-,-,0.61,-
25-Sep-17,-,-,-,0.61,-
24-Sep-17,-,-,-,0.61,-
23-Sep-17,-,-,-,0.61,-
22-Sep-17,-,-,-,0.61,-
21-Sep-17,-,-,-,0.60,-
20-Sep-17,-,-,-,0.60,-
19-Sep-17,-,-,-,0.60,-
18-Sep-17,-,-,-,0.61,-
17-Sep-17,-,-,-,0.61,-
16-Sep-17,-,-,-,0.61,-
15-Sep-17,-,-,-,0.61,-
14-Sep-17,-,-,-,0.60,-
13-Sep-17,-,-,-,0.60,-
12-Sep-17,-,-,-,0.59,-
11-Sep-17,-,-,-,0.58,-
10-Sep-17,-,-,-,0.57,-
9-Sep-17,-,-,-,0.57,-
8-Sep-17,-,-,-,0.57,-
7-Sep-17,-,-,-,0.57,-
6-Sep-17,-,-,-,0.57,-
5-Sep-17,-,-,-,0.57,-
4-Sep-17,-,-,-,0.57,-
3-Sep-17,-,-,-,0.58,-
2-Sep-17,-,-,-,0.58,-
1-Sep-17,-,-,-,0.57,-
31-Aug-17,-,-,-,0.57,-
30-Aug-17,-,-,-,0.57,-
29-Aug-17,-,-,-,0.57,-
28-Aug-17,-,-,-,0.58,-
27-Aug-17,-,-,-,0.65,-
26-Aug-17,-,-,-,0.66,-
25-Aug-17,-,-,-,0.67,-
24-Aug-17,-,-,-,0.68,-
23-Aug-17,-,-,-,0.69,-
22-Aug-17,-,-,-,0.69,-
21-Aug-17,-,-,-,0.68,-
20-Aug-17,-,-,-,0.62,-
19-Aug-17,-,-,-,0.61,-
18-Aug-17,-,-,-,0.60,-
17-Aug-17,-,-,-,0.60,-
16-Aug-17,-,-,-,0.59,-
15-Aug-17,-,-,-,0.59,-
14-Aug-17,-,-,-,0.59,-
13-Aug-17,-,-,-,0.59,-
12-Aug-17,-,-,-,0.58,-
11-Aug-17,-,-,-,0.58,-
10-Aug-17,-,-,-,0.58,-
9-Aug-17,-,-,-,0.58,-
8-Aug-17,-,-,-,0.58,-
7-Aug-17,-,-,-,0.58,-
6-Aug-17,-,-,-,0.58,-
5-Aug-17,-,-,-,0.58,-
4-Aug-17,-,-,-,0.57,-
3-Aug-17,-,-,-,0.57,-
2-Aug-17,-,-,-,0.57,-
1-Aug-17,-,-,-,0.57,-
31-Jul-17,-,-,-,0.57,-
30-Jul-17,-,-,-,0.57,-
29-Jul-17,-,-,-,0.57,-
28-Jul-17,-,-,-,0.57,-
27-Jul-17,-,-,-,0.56,-
26-Jul-17,-,-,-,0.56,-
25-Jul-17,-,-,-,0.56,-
24-Jul-17,-,-,-,0.56,-
23-Jul-17,-,-,-,0.56,-
22-Jul-17,-,-,-,0.56,-
21-Jul-17,-,-,-,0.56,-
20-Jul-17,-,-,-,0.56,-
19-Jul-17,-,-,-,0.56,-
18-Jul-17,-,-,-,0.56,-
17-Jul-17,-,-,-,0.56,-
16-Jul-17,-,-,-,0.56,-
15-Jul-17,-,-,-,0.57,-
14-Jul-17,-,-,-,0.57,-
13-Jul-17,-,-,-,0.57,-
12-Jul-17,-,-,-,0.57,-
11-Jul-17,-,-,-,0.57,-
10-Jul-17,-,-,-,0.55,-
9-Jul-17,-,-,-,0.54,-
8-Jul-17,-,-,-,0.54,-
7-Jul-17,-,-,-,0.54,-
6-Jul-17,-,-,-,0.54,-
5-Jul-17,-,-,-,0.54,-
4-Jul-17,-,-,-,0.54,-
3-Jul-17,-,-,-,0.56,-
2-Jul-17,-,-,-,0.57,-
1-Jul-17,-,-,-,0.57,-
30-Jun-17,-,-,-,0.57,-
29-Jun-17,-,-,-,0.57,-
28-Jun-17,-,-,-,0.57,-
27-Jun-17,-,-,-,0.57,-
26-Jun-17,-,-,-,0.57,-
25-Jun-17,-,-,-,0.57,-
24-Jun-17,-,-,-,0.57,-
23-Jun-17,-,-,-,0.57,-
22-Jun-17,-,-,-,0.57,-
21-Jun-17,-,-,-,0.57,-
20-Jun-17,-,-,-,0.57,-
19-Jun-17,-,-,-,0.57,-
18-Jun-17,-,-,-,0.57,-
17-Jun-17,-,-,-,0.57,-
16-Jun-17,-,-,-,0.57,-
15-Jun-17,-,-,-,0.57,-
14-Jun-17,-,-,-,0.57,-
13-Jun-17,-,-,-,0.57,-
12-Jun-17,-,-,-,0.58,-
11-Jun-17,-,-,-,0.58,-
10-Jun-17,-,-,-,0.58,-
9-Jun-17,-,-,-,0.58,-
8-Jun-17,-,-,-,0.58,-
7-Jun-17,-,-,-,0.58,-
6-Jun-17,-,-,-,0.58,-
5-Jun-17,-,-,-,0.57,-
4-Jun-17,-,-,-,0.55,-
3-Jun-17,-,-,-,0.55,-
2-Jun-17,-,-,-,0.55,-
1-Jun-17,-,-,-,0.55,-
31-May-17,-,-,-,0.55,-
30-May-17,-,-,-,0.55,-
29-May-17,-,-,-,0.55,-
28-May-17,-,-,-,0.57,-
27-May-17,-,-,-,0.57,-
26-May-17,-,-,-,0.57,-
25-May-17,-,-,-,0.57,-
24-May-17,-,-,-,0.57,-
23-May-17,-,-,-,0.57,-
22-May-17,-,-,-,0.57,-
21-May-17,-,-,-,0.58,-
20-May-17,-,-,-,0.58,-
19-May-17,-,-,-,0.58,-
18-May-17,-,-,-,0.59,-
17-May-17,-,-,-,0.59,-
16-May-17,-,-,-,0.59,-
15-May-17,-,-,-,0.59,-
14-May-17,-,-,-,0.59,-
13-May-17,-,-,-,0.59,-
12-May-17,-,-,-,0.59,-
11-May-17,-,-,-,0.59,-
10-May-17,-,-,-,0.59,-
9-May-17,-,-,-,0.59,-
8-May-17,-,-,-,0.58,-
7-May-17,-,-,-,0.58,-
6-May-17,-,-,-,0.59,-
5-May-17,-,-,-,0.59,-
4-May-17,-,-,-,0.59,-
3-May-17,-,-,-,0.59,-
2-May-17,-,-,-,0.58,-
1-May-17,-,-,-,0.59,-
30-Apr-17,-,-,-,0.59,-
29-Apr-17,-,-,-,0.59,-
28-Apr-17,-,-,-,0.59,-
27-Apr-17,-,-,-,0.60,-
26-Apr-17,-,-,-,0.60,-
25-Apr-17,-,-,-,0.59,-
24-Apr-17,-,-,-,0.59,-
23-Apr-17,-,-,-,0.59,-
22-Apr-17,-,-,-,0.58,-
21-Apr-17,-,-,-,0.58,-
20-Apr-17,-,-,-,0.58,-
19-Apr-17,-,-,-,0.58,-
18-Apr-17,-,-,-,0.58,-
17-Apr-17,-,-,-,0.57,-
16-Apr-17,-,-,-,0.58,-
15-Apr-17,-,-,-,0.58,-
14-Apr-17,-,-,-,0.58,-
13-Apr-17,-,-,-,0.58,-
12-Apr-17,-,-,-,0.58,-
11-Apr-17,-,-,-,0.58,-
10-Apr-17,-,-,-,0.58,-
9-Apr-17,-,-,-,0.58,-
8-Apr-17,-,-,-,0.59,-
7-Apr-17,-,-,-,0.59,-
6-Apr-17,-,-,-,0.59,-
5-Apr-17,-,-,-,0.59,-
4-Apr-17,-,-,-,0.60,-
3-Apr-17,-,-,-,0.60,-
2-Apr-17,-,-,-,0.60,-
1-Apr-17,-,-,-,0.59,-
31-Mar-17,-,-,-,0.59,-
30-Mar-17,-,-,-,0.59,-
29-Mar-17,-,-,-,0.59,-
28-Mar-17,-,-,-,0.59,-
27-Mar-17,-,-,-,0.59,-
26-Mar-17,-,-,-,0.59,-
25-Mar-17,-,-,-,0.59,-
24-Mar-17,-,-,-,0.59,-
23-Mar-17,-,-,-,0.59,-
22-Mar-17,-,-,-,0.59,-
21-Mar-17,-,-,-,0.59,-
20-Mar-17,-,-,-,0.59,-
19-Mar-17,-,-,-,0.59,-
18-Mar-17,-,-,-,0.59,-
17-Mar-17,-,-,-,0.59,-
16-Mar-17,-,-,-,0.59,-
